#===========================================================
#Electricity production in the European Union by source
#
#Source:
#[1] Yearly electricity data
#
#    EMBER
#    https://ember-energy.org/data/yearly-electricity-data/
#    (Accessed on 11 March 2025)
#
#Available under CC-BY-4.0
#https://ember-energy.org/creative-commons/
#https://creativecommons.org/licenses/by/4.0/deed.en
#
#Values are in TWh/Year
#===========================================================
Country,Year,Source,Value
Luxembourg,2021,Wind,0.31
Luxembourg,2022,Bioenergy,0.38
Luxembourg,2022,Coal,0.0
Luxembourg,2022,Gas,0.1
Luxembourg,2022,Hydro,0.06
Luxembourg,2022,Nuclear,0.0
Luxembourg,2022,Other Fossil,0.07
Luxembourg,2022,Other Renewables,0.0
Luxembourg,2022,Solar,0.28
Luxembourg,2022,Wind,0.31
Luxembourg,2023,Bioenergy,0.37
Luxembourg,2023,Coal,0.0
Luxembourg,2023,Gas,0.09
Luxembourg,2023,Hydro,0.09
Luxembourg,2023,Nuclear,0.0
Luxembourg,2023,Other Fossil,0.06
Luxembourg,2023,Other Renewables,0.0
Luxembourg,2023,Solar,0.29
Luxembourg,2023,Wind,0.49
Luxembourg,2024,Bioenergy,0.47
Luxembourg,2024,Coal,0.0
Luxembourg,2024,Gas,0.08
Luxembourg,2024,Hydro,0.14
Luxembourg,2024,Nuclear,0.0
Luxembourg,2024,Other Fossil,0.07
Luxembourg,2024,Other Renewables,0.0
Luxembourg,2024,Solar,0.35
Luxembourg,2024,Wind,0.45
Malta,2000,Bioenergy,0.0
Malta,2000,Coal,0.0
Malta,2000,Gas,0.0
Malta,2000,Hydro,0.0
Malta,2000,Nuclear,0.0
Malta,2000,Other Fossil,1.92
Malta,2000,Other Renewables,0.0
Malta,2000,Solar,0.0
Malta,2001,Bioenergy,0.0
Malta,2001,Coal,0.0
Malta,2001,Gas,0.0
Malta,2001,Hydro,0.0
Malta,2001,Nuclear,0.0
Malta,2001,Other Fossil,1.94
Malta,2001,Other Renewables,0.0
Malta,2001,Solar,0.0
Malta,2002,Bioenergy,0.0
Malta,2002,Coal,0.0
Malta,2002,Gas,0.0
Malta,2002,Hydro,0.0
Malta,2002,Nuclear,0.0
Malta,2002,Other Fossil,2.05
Malta,2002,Other Renewables,0.0
Malta,2002,Solar,0.0
Malta,2003,Bioenergy,0.0
Malta,2003,Coal,0.0
Malta,2003,Gas,0.0
Malta,2003,Hydro,0.0
Malta,2003,Nuclear,0.0
Malta,2003,Other Fossil,2.24
Malta,2003,Other Renewables,0.0
Malta,2003,Solar,0.0
Malta,2004,Bioenergy,0.0
Malta,2004,Coal,0.0
Malta,2004,Gas,0.0
Malta,2004,Hydro,0.0
Malta,2004,Nuclear,0.0
Malta,2004,Other Fossil,2.22
Malta,2004,Other Renewables,0.0
Malta,2004,Solar,0.0
Malta,2005,Bioenergy,0.0
Malta,2005,Coal,0.0
Malta,2005,Gas,0.0
Malta,2005,Hydro,0.0
Malta,2005,Nuclear,0.0
Malta,2005,Other Fossil,2.24
Malta,2005,Other Renewables,0.0
Malta,2005,Solar,0.0
Malta,2006,Bioenergy,0.0
Malta,2006,Coal,0.0
Malta,2006,Gas,0.0
Malta,2006,Hydro,0.0
Malta,2006,Nuclear,0.0
Malta,2006,Other Fossil,2.26
Malta,2006,Other Renewables,0.0
Malta,2006,Solar,0.0
Malta,2007,Bioenergy,0.0
Malta,2007,Coal,0.0
Malta,2007,Gas,0.0
Malta,2007,Hydro,0.0
Malta,2007,Nuclear,0.0
Malta,2007,Other Fossil,2.3
Malta,2007,Other Renewables,0.0
Malta,2007,Solar,0.0
Malta,2008,Bioenergy,0.0
Malta,2008,Coal,0.0
Malta,2008,Gas,0.0
Malta,2008,Hydro,0.0
Malta,2008,Nuclear,0.0
Malta,2008,Other Fossil,2.31
Malta,2008,Other Renewables,0.0
Malta,2008,Solar,0.0
Malta,2009,Bioenergy,0.0
Malta,2009,Coal,0.0
Malta,2009,Gas,0.0
Malta,2009,Hydro,0.0
Malta,2009,Nuclear,0.0
Malta,2009,Other Fossil,2.17
Malta,2009,Other Renewables,0.0
Malta,2009,Solar,0.0
Malta,2010,Bioenergy,0.0
Malta,2010,Coal,0.0
Malta,2010,Gas,0.0
Malta,2010,Hydro,0.0
Malta,2010,Nuclear,0.0
Malta,2010,Other Fossil,2.11
Malta,2010,Other Renewables,0.0
Malta,2010,Solar,0.0
Malta,2011,Bioenergy,0.0
Malta,2011,Coal,0.0
Malta,2011,Gas,0.0
Malta,2011,Hydro,0.0
Malta,2011,Nuclear,0.0
Malta,2011,Other Fossil,2.17
Malta,2011,Other Renewables,0.0
Malta,2011,Solar,0.0
Malta,2012,Bioenergy,0.01
Malta,2012,Coal,0.0
Malta,2012,Gas,0.0
Malta,2012,Hydro,0.0
Malta,2012,Nuclear,0.0
Malta,2012,Other Fossil,2.27
Malta,2012,Other Renewables,0.0
Malta,2012,Solar,0.02
Malta,2012,Wind,0.0
Malta,2013,Bioenergy,0.01
Malta,2013,Coal,0.0
Malta,2013,Gas,0.0
Malta,2013,Hydro,0.0
Malta,2013,Nuclear,0.0
Malta,2013,Other Fossil,2.22
Malta,2013,Other Renewables,0.0
Malta,2013,Solar,0.03
Malta,2013,Wind,0.0
Malta,2014,Bioenergy,0.01
Malta,2014,Coal,0.0
Malta,2014,Gas,0.0
Malta,2014,Hydro,0.0
Malta,2014,Nuclear,0.0
Malta,2014,Other Fossil,2.17
Malta,2014,Other Renewables,0.0
Malta,2014,Solar,0.07
Malta,2014,Wind,0.0
Malta,2015,Bioenergy,0.01
Malta,2015,Coal,0.0
Malta,2015,Gas,0.0
Malta,2015,Hydro,0.0
Malta,2015,Nuclear,0.0
Malta,2015,Other Fossil,1.2
Malta,2015,Other Renewables,0.0
Malta,2015,Solar,0.09
Malta,2015,Wind,0.0
Malta,2016,Bioenergy,0.01
Malta,2016,Coal,0.0
Malta,2016,Gas,0.0
Malta,2016,Hydro,0.0
Malta,2016,Nuclear,0.0
Malta,2016,Other Fossil,0.72
Malta,2016,Other Renewables,0.0
Malta,2016,Solar,0.13
Malta,2016,Wind,0.0
Malta,2017,Bioenergy,0.01
Malta,2017,Coal,0.0
Malta,2017,Gas,1.29
Malta,2017,Hydro,0.0
Malta,2017,Nuclear,0.0
Malta,2017,Other Fossil,0.19
Malta,2017,Other Renewables,0.0
Malta,2017,Solar,0.16
Malta,2017,Wind,0.0
Malta,2018,Bioenergy,0.01
Malta,2018,Coal,0.0
Malta,2018,Gas,1.75
Malta,2018,Hydro,0.0
Malta,2018,Nuclear,0.0
Malta,2018,Other Fossil,0.02
Malta,2018,Other Renewables,0.0
Malta,2018,Solar,0.19
Malta,2018,Wind,0.0
Malta,2019,Bioenergy,0.01
Malta,2019,Coal,0.0
Malta,2019,Gas,1.83
Malta,2019,Hydro,0.0
Malta,2019,Nuclear,0.0
Malta,2019,Other Fossil,0.03
Malta,2019,Other Renewables,0.0
Malta,2019,Solar,0.2
Malta,2019,Wind,0.0
Malta,2020,Bioenergy,0.01
Malta,2020,Coal,0.0
Malta,2020,Gas,1.84
Malta,2020,Hydro,0.0
Malta,2020,Nuclear,0.0
Malta,2020,Other Fossil,0.06
Malta,2020,Other Renewables,0.0
Malta,2020,Solar,0.24
Malta,2020,Wind,0.0
Malta,2021,Bioenergy,0.01
Malta,2021,Coal,0.0
Malta,2021,Gas,1.91
Malta,2021,Hydro,0.0
Malta,2021,Nuclear,0.0
Malta,2021,Other Fossil,0.04
Malta,2021,Other Renewables,0.0
Malta,2021,Solar,0.26
Malta,2021,Wind,0.0
Malta,2022,Bioenergy,0.01
Malta,2022,Coal,0.0
Malta,2022,Gas,1.94
Malta,2022,Hydro,0.0
Malta,2022,Nuclear,0.0
Malta,2022,Other Fossil,0.06
Malta,2022,Other Renewables,0.0
Malta,2022,Solar,0.29
Malta,2022,Wind,0.0
Malta,2023,Bioenergy,0.01
Malta,2023,Coal,0.0
Malta,2023,Gas,2.01
Malta,2023,Hydro,0.0
Malta,2023,Nuclear,0.0
Malta,2023,Other Fossil,0.02
Malta,2023,Other Renewables,0.0
Malta,2023,Solar,0.31
Malta,2023,Wind,0.0
Malta,2024,Bioenergy,0.01
Malta,2024,Coal,0.0
Malta,2024,Gas,1.83
Malta,2024,Hydro,0.0
Malta,2024,Nuclear,0.0
Malta,2024,Other Fossil,0.01
Malta,2024,Other Renewables,0.0
Malta,2024,Solar,0.36
Malta,2024,Wind,0.0
Netherlands,2000,Bioenergy,1.99
Netherlands,2000,Coal,24.28
Netherlands,2000,Gas,51.52
Netherlands,2000,Hydro,0.14
Netherlands,2000,Nuclear,3.93
Netherlands,2000,Other Fossil,5.36
Netherlands,2000,Other Renewables,0.0
Netherlands,2000,Solar,0.01
Netherlands,2000,Wind,0.83
Netherlands,2001,Bioenergy,2.35
Netherlands,2001,Coal,25.48
Netherlands,2001,Gas,53.77
Netherlands,2001,Hydro,0.12
Netherlands,2001,Nuclear,3.98
Netherlands,2001,Other Fossil,5.6
Netherlands,2001,Other Renewables,0.0
Netherlands,2001,Solar,0.01
Netherlands,2001,Wind,0.83
Netherlands,2002,Bioenergy,2.9
Netherlands,2002,Coal,25.99
Netherlands,2002,Gas,55.28
Netherlands,2002,Hydro,0.11
Netherlands,2002,Nuclear,3.91
Netherlands,2002,Other Fossil,5.48
Netherlands,2002,Other Renewables,0.0
Netherlands,2002,Solar,0.02
Netherlands,2002,Wind,0.95
Netherlands,2003,Bioenergy,2.54
Netherlands,2003,Coal,26.57
Netherlands,2003,Gas,55.02
Netherlands,2003,Hydro,0.07
Netherlands,2003,Nuclear,4.02
Netherlands,2003,Other Fossil,5.9
Netherlands,2003,Other Renewables,0.0
Netherlands,2003,Solar,0.03
Netherlands,2003,Wind,1.32
Netherlands,2004,Bioenergy,3.31
Netherlands,2004,Coal,24.95
Netherlands,2004,Gas,59.99
Netherlands,2004,Hydro,0.09
Netherlands,2004,Nuclear,3.82
Netherlands,2004,Other Fossil,5.76
Netherlands,2004,Other Renewables,0.0
Netherlands,2004,Solar,0.03
Netherlands,2004,Wind,1.87
Netherlands,2005,Bioenergy,5.26
Netherlands,2005,Coal,23.5
Netherlands,2005,Gas,57.6
Netherlands,2005,Hydro,0.09
Netherlands,2005,Nuclear,4.0
Netherlands,2005,Other Fossil,5.97
Netherlands,2005,Other Renewables,0.0
Netherlands,2005,Solar,0.04
Netherlands,2005,Wind,2.07
Netherlands,2006,Bioenergy,5.17
Netherlands,2006,Coal,23.74
Netherlands,2006,Gas,57.14
Netherlands,2006,Hydro,0.11
Netherlands,2006,Nuclear,3.47
Netherlands,2006,Other Fossil,5.11
Netherlands,2006,Other Renewables,0.0
Netherlands,2006,Solar,0.04
Netherlands,2006,Wind,2.74
Netherlands,2007,Bioenergy,4.0
Netherlands,2007,Coal,24.92
Netherlands,2007,Gas,61.01
Netherlands,2007,Hydro,0.11
Netherlands,2007,Nuclear,4.2
Netherlands,2007,Other Fossil,5.96
Netherlands,2007,Other Renewables,0.0
Netherlands,2007,Solar,0.04
Netherlands,2007,Wind,3.44
Netherlands,2008,Bioenergy,5.13
Netherlands,2008,Coal,23.48
Netherlands,2008,Gas,63.36
Netherlands,2008,Hydro,0.1
Netherlands,2008,Nuclear,4.17
Netherlands,2008,Other Fossil,5.67
Netherlands,2008,Other Renewables,0.0
Netherlands,2008,Solar,0.04
Netherlands,2008,Wind,4.26
Netherlands,2009,Bioenergy,6.11
Netherlands,2009,Coal,24.28
Netherlands,2009,Gas,68.87
Netherlands,2009,Hydro,0.1
Netherlands,2009,Nuclear,4.25
Netherlands,2009,Other Fossil,4.12
Netherlands,2009,Other Renewables,0.0
Netherlands,2009,Solar,0.04
Netherlands,2009,Wind,4.58
Netherlands,2010,Bioenergy,7.04
Netherlands,2010,Coal,22.59
Netherlands,2010,Gas,75.33
Netherlands,2010,Hydro,0.1
Netherlands,2010,Nuclear,3.97
Netherlands,2010,Other Fossil,5.02
Netherlands,2010,Other Renewables,0.0
Netherlands,2010,Solar,0.06
Netherlands,2010,Wind,3.99
Netherlands,2011,Bioenergy,7.06
Netherlands,2011,Coal,21.39
Netherlands,2011,Gas,69.47
Netherlands,2011,Hydro,0.06
Netherlands,2011,Nuclear,4.14
Netherlands,2011,Other Fossil,5.32
Netherlands,2011,Other Renewables,0.0
Netherlands,2011,Solar,0.1
Netherlands,2011,Wind,5.1
Netherlands,2012,Bioenergy,7.2
Netherlands,2012,Coal,24.21
Netherlands,2012,Gas,56.56
Netherlands,2012,Hydro,0.1
Netherlands,2012,Nuclear,3.91
Netherlands,2012,Other Fossil,5.12
Netherlands,2012,Other Renewables,0.0
Netherlands,2012,Solar,0.19
Netherlands,2012,Wind,4.98
Netherlands,2013,Bioenergy,5.95
Netherlands,2013,Coal,24.61
Netherlands,2013,Gas,56.07
Netherlands,2013,Hydro,0.11
Netherlands,2013,Nuclear,2.89
Netherlands,2013,Other Fossil,4.89
Netherlands,2013,Other Renewables,0.0
Netherlands,2013,Solar,0.41
Netherlands,2013,Wind,5.63
Netherlands,2014,Bioenergy,5.01
Netherlands,2014,Coal,29.49
Netherlands,2014,Gas,51.52
Netherlands,2014,Hydro,0.11
Netherlands,2014,Nuclear,4.09
Netherlands,2014,Other Fossil,5.35
Netherlands,2014,Other Renewables,0.0
Netherlands,2014,Solar,0.73
Netherlands,2014,Wind,5.8
Netherlands,2015,Bioenergy,4.94
Netherlands,2015,Coal,39.39
Netherlands,2015,Gas,45.81
Netherlands,2015,Hydro,0.09
Netherlands,2015,Nuclear,4.08
Netherlands,2015,Other Fossil,6.02
Netherlands,2015,Other Renewables,0.0
Netherlands,2015,Solar,1.11
Netherlands,2015,Wind,7.55
Netherlands,2016,Bioenergy,4.91
Netherlands,2016,Coal,36.82
Netherlands,2016,Gas,52.53
Netherlands,2016,Hydro,0.1
Netherlands,2016,Nuclear,3.96
Netherlands,2016,Other Fossil,5.87
Netherlands,2016,Other Renewables,0.0
Netherlands,2016,Solar,1.6
Netherlands,2016,Wind,8.17
Netherlands,2017,Bioenergy,4.6
Netherlands,2017,Coal,31.38
Netherlands,2017,Gas,57.73
Netherlands,2017,Hydro,0.06
Netherlands,2017,Nuclear,3.4
Netherlands,2017,Other Fossil,6.1
Netherlands,2017,Other Renewables,0.0
Netherlands,2017,Solar,2.2
Netherlands,2017,Wind,10.57
Netherlands,2018,Bioenergy,4.55
Netherlands,2018,Coal,27.58
Netherlands,2018,Gas,57.63
Netherlands,2018,Hydro,0.07
Netherlands,2018,Nuclear,3.51
Netherlands,2018,Other Fossil,5.5
Netherlands,2018,Other Renewables,0.0
Netherlands,2018,Solar,3.71
Netherlands,2018,Wind,10.55
Netherlands,2019,Bioenergy,5.82
Netherlands,2019,Coal,17.69
Netherlands,2019,Gas,70.72
Netherlands,2019,Hydro,0.07
Netherlands,2019,Nuclear,3.91
Netherlands,2019,Other Fossil,4.93
Netherlands,2019,Other Renewables,0.0
Netherlands,2019,Solar,5.4
Netherlands,2019,Wind,11.51
Netherlands,2020,Bioenergy,8.84
Netherlands,2020,Coal,7.62
Netherlands,2020,Gas,72.52
Netherlands,2020,Hydro,0.05
Netherlands,2020,Nuclear,4.09
Netherlands,2020,Other Fossil,5.0
Netherlands,2020,Other Renewables,0.0
Netherlands,2020,Solar,8.57
Netherlands,2020,Wind,15.27
Netherlands,2021,Bioenergy,10.92
Netherlands,2021,Coal,14.6
Netherlands,2021,Gas,56.69
Netherlands,2021,Hydro,0.09
Netherlands,2021,Nuclear,3.83
Netherlands,2021,Other Fossil,5.33
Netherlands,2021,Other Renewables,0.0
Netherlands,2021,Solar,11.3
Netherlands,2021,Wind,18.04
Netherlands,2022,Bioenergy,9.82
Netherlands,2022,Coal,14.8
Netherlands,2022,Gas,47.74
Netherlands,2022,Hydro,0.05
Netherlands,2022,Nuclear,4.16
Netherlands,2022,Other Fossil,5.16
Netherlands,2022,Other Renewables,0.0
Netherlands,2022,Solar,16.66
Netherlands,2022,Wind,21.4
Netherlands,2023,Bioenergy,7.61
Netherlands,2023,Coal,8.71
Netherlands,2023,Gas,45.95
Netherlands,2023,Hydro,0.07
Netherlands,2023,Nuclear,3.99
Netherlands,2023,Other Fossil,4.33
Netherlands,2023,Other Renewables,0.0
Netherlands,2023,Solar,19.58
Netherlands,2023,Wind,29.27
Netherlands,2024,Bioenergy,7.26
Netherlands,2024,Coal,8.18
Netherlands,2024,Gas,44.03
Netherlands,2024,Hydro,0.1
Netherlands,2024,Nuclear,3.6
Netherlands,2024,Other Fossil,4.4
Netherlands,2024,Other Renewables,0.04
Netherlands,2024,Solar,21.65
Netherlands,2024,Wind,33.04
Poland,2000,Bioenergy,0.22
Poland,2000,Coal,135.89
Poland,2000,Gas,0.93
Poland,2000,Hydro,2.11
Poland,2000,Nuclear,0.0
Poland,2000,Other Fossil,4.03
Poland,2000,Other Renewables,0.0
Poland,2000,Solar,0.0
Poland,2000,Wind,0.0
Poland,2001,Bioenergy,0.44
Poland,2001,Coal,134.97
Poland,2001,Gas,1.36
Poland,2001,Hydro,2.33
Poland,2001,Nuclear,0.0
Poland,2001,Other Fossil,4.61
Poland,2001,Other Renewables,0.0
Poland,2001,Solar,0.0
Poland,2001,Wind,0.01
Poland,2002,Bioenergy,0.43
Poland,2002,Coal,132.94
Poland,2002,Gas,2.2
Poland,2002,Hydro,2.28
Poland,2002,Nuclear,0.0
Poland,2002,Other Fossil,4.58
Poland,2002,Other Renewables,0.0
Poland,2002,Solar,0.0
Poland,2002,Wind,0.06
Poland,2003,Bioenergy,0.46
Poland,2003,Coal,140.66
Poland,2003,Gas,2.42
Poland,2003,Hydro,1.67
Poland,2003,Nuclear,0.0
Poland,2003,Other Fossil,4.68
Poland,2003,Other Renewables,0.0
Poland,2003,Solar,0.0
Poland,2003,Wind,0.12
Poland,2004,Bioenergy,0.98
Poland,2004,Coal,141.12
Poland,2004,Gas,3.22
Poland,2004,Hydro,2.08
Poland,2004,Nuclear,0.0
Poland,2004,Other Fossil,5.0
Poland,2004,Other Renewables,0.0
Poland,2004,Solar,0.0
Poland,2004,Wind,0.14
Poland,2005,Bioenergy,1.51
Poland,2005,Coal,141.88
Poland,2005,Gas,5.16
Poland,2005,Hydro,2.2
Poland,2005,Nuclear,0.0
Poland,2005,Other Fossil,4.4
Poland,2005,Other Renewables,0.0
Poland,2005,Solar,0.0
Poland,2005,Wind,0.14
Poland,2006,Bioenergy,1.99
Poland,2006,Coal,147.01
Poland,2006,Gas,4.58
Poland,2006,Hydro,2.04
Poland,2006,Nuclear,0.0
Poland,2006,Other Fossil,4.82
Poland,2006,Other Renewables,0.0
Poland,2006,Solar,0.0
Poland,2006,Wind,0.26
Poland,2007,Bioenergy,2.56
Poland,2007,Coal,144.01
Poland,2007,Gas,4.48
Poland,2007,Hydro,2.35
Poland,2007,Nuclear,0.0
Poland,2007,Other Fossil,4.6
Poland,2007,Other Renewables,0.0
Poland,2007,Solar,0.0
Poland,2007,Wind,0.52
Poland,2008,Bioenergy,3.62
Poland,2008,Coal,138.89
Poland,2008,Gas,4.68
Poland,2008,Hydro,2.15
Poland,2008,Nuclear,0.0
Poland,2008,Other Fossil,4.32
Poland,2008,Other Renewables,0.0
Poland,2008,Solar,0.0
Poland,2008,Wind,0.84
Poland,2009,Bioenergy,5.23
Poland,2009,Coal,133.38
Poland,2009,Gas,4.79
Poland,2009,Hydro,2.38
Poland,2009,Nuclear,0.0
Poland,2009,Other Fossil,4.0
Poland,2009,Other Renewables,0.0
Poland,2009,Solar,0.0
Poland,2009,Wind,1.08
Poland,2010,Bioenergy,6.3
Poland,2010,Coal,136.51
Poland,2010,Gas,4.8
Poland,2010,Hydro,2.92
Poland,2010,Nuclear,0.0
Poland,2010,Other Fossil,4.58
Poland,2010,Other Renewables,0.0
Poland,2010,Solar,0.0
Poland,2010,Wind,1.66
Poland,2011,Bioenergy,7.6
Poland,2011,Coal,139.76
Poland,2011,Gas,5.82
Poland,2011,Hydro,2.33
Poland,2011,Nuclear,0.0
Poland,2011,Other Fossil,4.16
Poland,2011,Other Renewables,0.0
Poland,2011,Solar,0.0
Poland,2011,Wind,3.2
Poland,2012,Bioenergy,10.09
Poland,2012,Coal,134.57
Poland,2012,Gas,6.26
Poland,2012,Hydro,2.04
Poland,2012,Nuclear,0.0
Poland,2012,Other Fossil,3.77
Poland,2012,Other Renewables,0.0
Poland,2012,Solar,0.0
Poland,2012,Wind,4.75
Poland,2013,Bioenergy,8.62
Poland,2013,Coal,137.72
Poland,2013,Gas,5.27
Poland,2013,Hydro,2.44
Poland,2013,Nuclear,0.0
Poland,2013,Other Fossil,3.73
Poland,2013,Other Renewables,0.0
Poland,2013,Solar,0.0
Poland,2013,Wind,6.0
Poland,2014,Bioenergy,9.98
Poland,2014,Coal,129.52
Poland,2014,Gas,5.33
Poland,2014,Hydro,2.18
Poland,2014,Nuclear,0.0
Poland,2014,Other Fossil,3.65
Poland,2014,Other Renewables,0.0
Poland,2014,Solar,0.01
Poland,2014,Wind,7.68
Poland,2015,Bioenergy,9.94
Poland,2015,Coal,130.52
Poland,2015,Gas,6.39
Poland,2015,Hydro,1.83
Poland,2015,Nuclear,0.0
Poland,2015,Other Fossil,4.7
Poland,2015,Other Renewables,0.0
Poland,2015,Solar,0.06
Poland,2015,Wind,10.86
Poland,2016,Bioenergy,7.96
Poland,2016,Coal,130.32
Poland,2016,Gas,7.83
Poland,2016,Hydro,2.14
Poland,2016,Nuclear,0.0
Poland,2016,Other Fossil,5.04
Poland,2016,Other Renewables,0.0
Poland,2016,Solar,0.12
Poland,2016,Wind,12.59
Poland,2017,Bioenergy,6.49
Poland,2017,Coal,131.16
Poland,2017,Gas,10.03
Poland,2017,Hydro,2.56
Poland,2017,Nuclear,0.0
Poland,2017,Other Fossil,4.59
Poland,2017,Other Renewables,0.0
Poland,2017,Solar,0.17
Poland,2017,Wind,14.91
Poland,2018,Bioenergy,6.55
Poland,2018,Coal,130.56
Poland,2018,Gas,12.63
Poland,2018,Hydro,1.97
Poland,2018,Nuclear,0.0
Poland,2018,Other Fossil,4.62
Poland,2018,Other Renewables,0.0
Poland,2018,Solar,0.3
Poland,2018,Wind,12.8
Poland,2019,Bioenergy,7.68
Poland,2019,Coal,118.14
Poland,2019,Gas,14.8
Poland,2019,Hydro,1.96
Poland,2019,Nuclear,0.0
Poland,2019,Other Fossil,4.82
Poland,2019,Other Renewables,0.0
Poland,2019,Solar,0.71
Poland,2019,Wind,15.11
Poland,2020,Bioenergy,8.35
Poland,2020,Coal,107.4
Poland,2020,Gas,17.29
Poland,2020,Hydro,2.12
Poland,2020,Nuclear,0.0
Poland,2020,Other Fossil,4.23
Poland,2020,Other Renewables,0.0
Poland,2020,Solar,1.96
Poland,2020,Wind,15.8
Poland,2021,Bioenergy,8.06
Poland,2021,Coal,127.57
Poland,2021,Gas,15.82
Poland,2021,Hydro,2.34
Poland,2021,Nuclear,0.0
Poland,2021,Other Fossil,4.84
Poland,2021,Other Renewables,0.0
Poland,2021,Solar,3.93
Poland,2021,Wind,16.23
Poland,2022,Bioenergy,7.63
Poland,2022,Coal,124.73
Poland,2022,Gas,11.36
Poland,2022,Hydro,1.97
Poland,2022,Nuclear,0.0
Poland,2022,Other Fossil,4.82
Poland,2022,Other Renewables,0.0
Poland,2022,Solar,8.31
Poland,2022,Wind,19.78
Poland,2023,Bioenergy,8.16
Poland,2023,Coal,98.85
Poland,2023,Gas,16.49
Poland,2023,Hydro,2.41
Poland,2023,Nuclear,0.0
Poland,2023,Other Fossil,4.32
Poland,2023,Other Renewables,0.0
Poland,2023,Solar,11.11
Poland,2023,Wind,23.11
Poland,2024,Bioenergy,8.39
Poland,2024,Coal,91.05
Poland,2024,Gas,20.52
Poland,2024,Hydro,2.37
Poland,2024,Nuclear,0.0
Poland,2024,Other Fossil,7.87
Poland,2024,Solar,15.24
Poland,2024,Wind,24.49
Portugal,2000,Bioenergy,1.3
Portugal,2000,Coal,14.6
Portugal,2000,Gas,7.14
Portugal,2000,Hydro,11.32
Portugal,2000,Nuclear,0.0
Portugal,2000,Other Fossil,8.6
Portugal,2000,Other Renewables,0.08
Portugal,2000,Solar,0.0
Portugal,2000,Wind,0.17
Portugal,2001,Bioenergy,1.35
Portugal,2001,Coal,13.61
Portugal,2001,Gas,7.21
Portugal,2001,Hydro,14.03
Portugal,2001,Nuclear,0.0
Portugal,2001,Other Fossil,9.5
Portugal,2001,Other Renewables,0.1
Portugal,2001,Solar,0.0
Portugal,2001,Wind,0.26
Portugal,2002,Bioenergy,1.47
Portugal,2002,Coal,15.21
Portugal,2002,Gas,9.04
Portugal,2002,Hydro,7.8
Portugal,2002,Nuclear,0.0
Portugal,2002,Other Fossil,11.57
Portugal,2002,Other Renewables,0.1
Portugal,2002,Solar,0.0
Portugal,2002,Wind,0.36
Portugal,2003,Bioenergy,1.39
Portugal,2003,Coal,14.53
Portugal,2003,Gas,7.74
Portugal,2003,Hydro,15.72
Portugal,2003,Nuclear,0.0
Portugal,2003,Other Fossil,6.42
Portugal,2003,Other Renewables,0.09
Portugal,2003,Solar,0.0
Portugal,2003,Wind,0.5
Portugal,2004,Bioenergy,1.54
Portugal,2004,Coal,14.86
Portugal,2004,Gas,11.69
Portugal,2004,Hydro,9.87
Portugal,2004,Nuclear,0.0
Portugal,2004,Other Fossil,5.82
Portugal,2004,Other Renewables,0.08
Portugal,2004,Solar,0.0
Portugal,2004,Wind,0.82
Portugal,2005,Bioenergy,1.68
Portugal,2005,Coal,15.23
Portugal,2005,Gas,13.61
Portugal,2005,Hydro,4.73
Portugal,2005,Nuclear,0.0
Portugal,2005,Other Fossil,8.92
Portugal,2005,Other Renewables,0.07
Portugal,2005,Solar,0.0
Portugal,2005,Wind,1.77
Portugal,2006,Bioenergy,1.7
Portugal,2006,Coal,14.96
Portugal,2006,Gas,12.34
Portugal,2006,Hydro,11.0
Portugal,2006,Nuclear,0.0
Portugal,2006,Other Fossil,5.38
Portugal,2006,Other Renewables,0.09
Portugal,2006,Solar,0.0
Portugal,2006,Wind,2.93
Portugal,2007,Bioenergy,1.86
Portugal,2007,Coal,12.4
Portugal,2007,Gas,13.12
Portugal,2007,Hydro,10.09
Portugal,2007,Nuclear,0.0
Portugal,2007,Other Fossil,4.98
Portugal,2007,Other Renewables,0.2
Portugal,2007,Solar,0.02
Portugal,2007,Wind,4.04
Portugal,2008,Bioenergy,1.85
Portugal,2008,Coal,11.2
Portugal,2008,Gas,15.2
Portugal,2008,Hydro,6.8
Portugal,2008,Nuclear,0.0
Portugal,2008,Other Fossil,4.3
Portugal,2008,Other Renewables,0.19
Portugal,2008,Solar,0.04
Portugal,2008,Wind,5.76
Portugal,2009,Bioenergy,2.09
Portugal,2009,Coal,12.9
Portugal,2009,Gas,14.71
Portugal,2009,Hydro,8.28
Portugal,2009,Nuclear,0.0
Portugal,2009,Other Fossil,3.48
Portugal,2009,Other Renewables,0.18
Portugal,2009,Solar,0.16
Portugal,2009,Wind,7.58
Portugal,2010,Bioenergy,2.61
Portugal,2010,Coal,7.1
Portugal,2010,Gas,14.9
Portugal,2010,Hydro,16.15
Portugal,2010,Nuclear,0.0
Portugal,2010,Other Fossil,3.13
Portugal,2010,Other Renewables,0.2
Portugal,2010,Solar,0.21
Portugal,2010,Wind,9.18
Portugal,2011,Bioenergy,2.92
Portugal,2011,Coal,9.85
Portugal,2011,Gas,14.92
Portugal,2011,Hydro,11.54
Portugal,2011,Nuclear,0.0
Portugal,2011,Other Fossil,2.9
Portugal,2011,Other Renewables,0.21
Portugal,2011,Solar,0.28
Portugal,2011,Wind,9.16
Portugal,2012,Bioenergy,2.95
Portugal,2012,Coal,13.09
Portugal,2012,Gas,10.67
Portugal,2012,Hydro,5.62
Portugal,2012,Nuclear,0.0
Portugal,2012,Other Fossil,2.31
Portugal,2012,Other Renewables,0.15
